,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Address,Price
3857,62357.03095346682,6.7252713573526925,7.126592432479872,5.0,23382.53938649813,"PSC 9682, Box 5865
APO AA 11465",972417.8089132756
3858,67819.25457569832,6.545699268453517,6.835480533799844,3.47,37515.5389962956,"6243 Harding Summit Suite 030
Fordmouth, GA 31912",1340705.1192224375
3859,79354.05043579653,6.985000857273875,8.146308837718248,6.22,39092.18544466068,"0498 Alexander Overpass
Joshuaville, MT 11328-4143",1656785.4477005391
3860,69586.47552990905,6.392390951578983,8.621547918603222,3.0,35253.99541115643,"199 Charles Crossroad
Waltonton, OK 28554",1509962.021776979
3861,64332.46664353192,4.181184312702087,8.110186760140822,5.37,30812.59819079958,"183 Joshua Squares Apt. 379
New Cory, GU 09591",1095879.4433997157
3862,80379.0553582093,7.070930483370158,4.4073460820254,4.12,54143.328703222665,"5992 Sanders Freeway
Orozcoville, IL 93327-1981",1586889.994631176
3863,82337.60107628444,5.954419415206615,8.707218388199804,4.36,41186.11421680525,"7786 Mark Brooks Suite 913
Christopherchester, AS 28777-4081",1902118.6992036744
3864,52122.95431298552,6.599763939729455,7.910268870798269,3.04,38764.82093338417,"1345 Chavez Canyon
Lake Alexander, IN 90097",1221827.821998858
3865,68251.83532679388,8.335360241027198,7.072024549468239,6.02,38203.173532082285,"42685 Donna Prairie
Andersonbury, OK 38121-2420",1795630.9127150138
3866,73279.03090422413,5.902295849039711,8.077577938029375,3.01,13981.43548554724,"3465 Latoya Well
Nelsonmouth, MI 55741-4287",984421.2252794616
3867,73654.46421566533,6.8561038716419045,4.780167701080359,3.31,31859.240022246835,"24388 Jones Tunnel Apt. 628
Tiffanyport, MD 02126-2539",1251873.6242326582
3868,77279.76365848511,5.966407438264673,5.3692824739213405,2.05,37520.70754736289,"020 Hall Drive Suite 047
Petershire, RI 54803",1065907.0809130038
3869,69201.43740523305,5.559047314109027,5.727367756101588,3.42,42573.57801465426,"21473 Harris Mills Suite 116
New Todd, ND 42714",1109665.563403899
3870,72363.20417479906,4.509671100906738,4.525421030814885,3.03,42543.53999624489,"6294 Jackson Plaza Apt. 411
Franklinchester, MT 96407",792174.1738214786
3871,73145.48575552239,5.699428201192715,5.6362595697631175,2.0,31750.26766591153,"5169 Walker Vista
East Nicolemouth, FL 44286-6762",1072874.610216559
3872,39294.036523316114,5.928585443236757,5.960675668174432,4.36,43183.51610367632,"829 Bonnie Rue Suite 653
Yorkville, MP 35797-3131",781137.4618305188
3873,66300.5819244966,6.114218506617057,5.588030875880975,4.22,31581.83851602314,"91831 Hughes Pass Apt. 454
Fisherport, MT 21107-8534",1009769.0775382696
3874,76024.76683612159,6.70156381873328,8.574096901497999,5.5,16619.26851762069,"63357 Drake Heights
Aaronberg, HI 66008-8580",1361841.9517155087
3875,59952.65749738745,5.237950173644308,8.194571351150561,5.49,50752.194016354784,"0589 Crystal Flats Suite 205
Deannaton, SD 00942-5751",1243491.5716775164
3876,66786.96917827075,6.262916946149982,6.345777149458423,4.24,33390.90990873277,"028 Klein Green Apt. 140
Stephenburgh, OR 03226-6959",1111108.5012185797
3877,67742.54925675812,4.513528509025587,8.156727194674447,5.08,30678.37073365285,"95611 Petersen Extensions
New Larryview, MI 42870-4215",890138.2114471466
3878,60968.332908172655,5.925172880708947,5.75839100550622,4.29,28483.811744760176,"0542 Brandon Mountain
Silvafurt, NE 88050-3603",804453.869783905
3879,80134.33862225639,5.307020052078613,7.197980571027617,3.19,43751.17933289527,"86677 Michael Squares
Port Bradley, CA 84127",1532644.849272389
3880,70080.62755682306,5.062571564331409,7.249424866713362,4.05,32524.433784743156,"Unit 4367 Box 3095
DPO AP 41559-2486",1081578.6194758175
3881,53974.54594524585,5.7676726531093,6.600037145455321,4.13,41441.75254024536,"2670 Mcdonald Ferry
Ashleytown, MO 71304",1086825.753933058
3882,52868.32301571913,5.823225672857298,3.9696316523619535,4.38,41849.05508364689,"3669 Nichols Crossroad Apt. 092
Vegaburgh, VT 81695-9820",623721.6129854085
3883,49869.47974291799,6.666915348623401,7.960443989176228,4.48,36325.67876799386,"71427 Kyle Haven
East Markstad, AZ 22840-8290",892039.4034522664
3884,56753.73013738995,4.945615214124414,6.240884739396488,2.04,52718.24233822504,"296 Jones Mountains Apt. 854
Brownburgh, WI 19676",866666.0553738795
3885,69439.942960083,5.0733089759278025,8.1883805471403,5.38,33995.76662408447,"7703 Renee Ramp
West Melissa, MS 25289-3224",1217267.934024366
3886,67858.50166148807,4.948624043644119,6.228655544154005,3.34,29708.758081112013,"PSC 8501, Box 9843
APO AP 98266-5428",857697.1254910927
3887,70834.02071071153,4.304375945877105,7.481930315739852,5.47,53490.13478404241,"48921 Jamie Radial
East Lorihaven, PA 07539-1028",1347279.207217475
3888,70739.46009573009,6.710699575938633,7.166501645912911,6.28,35148.66775270884,"67095 Jeffrey Islands Suite 573
West Elizabeth, MI 33061-9433",1405933.0186992486
3889,85480.4372843538,2.7972149539129383,5.18456892281346,4.19,47508.80533994498,"406 Webb View Suite 914
Port Billy, ME 16909",1033864.6352881984
3890,48147.87075459796,5.972172600986304,7.87740359287173,6.44,32050.575933478263,"PSC 3778, Box 1575
APO AE 50445-2100",693931.501505761
3891,69956.75188256106,4.982101501151527,7.8607184924892595,3.17,35148.16490979576,"USNS Anderson
FPO AP 25685-4457",1326946.7250139455
3892,90436.98216550784,6.821881251342168,7.630184981042245,6.06,13340.492426200168,"PSC 8841, Box 4711
APO AA 80496-2707",1647278.684983665
3893,61839.7678629135,7.740112578784688,5.937846801773273,3.24,26064.820316089223,"PSC 9596, Box 0250
APO AE 81289",961539.0599236458
3894,62041.42829314112,6.692077852895771,7.121938798714527,3.25,46069.97691158923,"1500 Chen Tunnel
Port Williamburgh, NM 21980-9681",1376898.0583895228
3895,82943.8890671496,6.0211057084731925,6.27845280074448,4.25,50524.73673769297,"288 Connie Inlet Apt. 174
North Lindsey, DC 20956",1528714.3052796978
3896,77064.25762652537,6.680591865687991,7.734862028462691,3.38,43570.942015436536,"207 Edwards Locks
Coreyshire, DC 57303-1553",1720258.777124667
3897,59046.44423103093,6.670060466269256,7.335984715058728,4.06,37813.714629785696,"066 Holt Trail Suite 703
Lake Jasmine, HI 98216-4748",1082588.7273654498
3898,75212.32679846906,6.0524083972752365,6.690464211846678,3.17,23162.910702742414,"395 Crawford Orchard
Rossfurt, AZ 09449",1103206.75496809
3899,62069.76279329919,5.535626527899439,7.347449707483537,3.35,27098.84396311748,"47492 Phillips Trail Apt. 262
Mariohaven, MH 00956",779207.5546130885
3900,49736.14209368212,5.114685292535207,6.956719193148367,2.4,24032.24785154596,"082 Dana Mission Suite 627
Lake Amybury, KY 83757-2285",465499.8080598057
3901,82768.61396710604,7.135406223429652,7.0571822610381485,4.2,23581.38569900384,"5989 Garner Crossroad
Russomouth, AR 83930",1476989.183503952
3902,76338.66814113021,7.727702169301275,7.350285077388259,3.18,50620.20732071322,"628 Marcus Corners Apt. 153
New John, OK 12145-0369",1928728.7915559376
3903,76321.06269014507,6.673099833359459,7.488046582163268,4.46,56696.51750016517,"754 David Extension Suite 168
Port Johnmouth, NC 70098-8125",1935831.0390568047
3904,58676.411529442215,5.978276738330294,5.666756834017881,3.4,56269.46294287771,"49686 Walker Burg Apt. 611
Huynhmouth, VI 86964-8089",1213852.4729847636
3905,57003.109637399,7.010583459838792,6.356258719499955,3.14,29594.69337497592,"089 Jessica Dale
West Melissa, PW 59364",828497.0670960692
3906,61485.87398515562,5.871462161467012,7.851276188931436,4.4,38179.78040247686,"996 Maynard Canyon
West Joshua, MI 96703-1883",1184614.087024015
3907,65608.60770523315,7.569247063978782,6.739623392097014,3.15,28774.426681712957,"1039 Danielle Overpass Apt. 032
Smithville, SC 96125-9024",1295901.4544655872
3908,78791.54658555276,7.3232127880835165,7.003990869620901,6.29,43264.07672495073,"9081 Susan Expressway
Port Carolyn, AS 14491",1795445.897701184
3909,71793.86826126356,7.328201438630205,7.422304751657776,6.08,53272.79246915354,"9173 Jessica Harbors Apt. 388
East Dalton, OR 42003",1903533.084349393
3910,75175.00475810411,5.806349903945228,5.614777225168932,4.13,25943.71399839473,"362 Hoffman Dale
Jameschester, OK 17902-1224",1005431.4512338168
3911,67269.99554344284,6.3258218346655575,7.472849853306633,6.39,41780.4736923106,"31512 Karina Street
Lake Aaron, UT 10919",1375633.3727060992
3912,77905.82718934219,5.041209203214756,7.881143831944997,6.0,29282.573814085456,"PSC 8265, Box 9914
APO AP 20327",1390251.419934081
3913,66404.1655015575,6.205939172001496,6.200115671279256,4.5,35977.319161175816,"0884 Kristin Springs
South Jason, FM 79281-6866",1149524.698591107
3914,71628.506435489,5.2329294276252405,7.237042812998999,4.2,44387.86829170559,"025 Sandra Spring
Aaronbury, OK 28010",1391303.7868712496
3915,68101.1242924101,7.410910121460893,6.278728814918183,4.07,29827.66647010833,"899 Pearson Ramp Apt. 209
Port Troyhaven, FM 56837",1446983.542276461
3916,59539.94845013643,6.018590243347785,7.007676165647252,5.43,58600.82714967577,"122 Russo Neck
South Kevin, KY 20712-5282",1411730.4772588315
3917,49767.03432735215,6.6563897333810536,7.020757422825683,4.06,40776.079113984735,"556 Morgan Locks
Griffithton, ND 65308",927978.9092449584
3918,62669.03880072184,4.832217969245634,6.00738166141595,2.15,38547.92207599582,"PSC 9208, Box 7434
APO AE 49176",896937.6577995939
3919,74388.60125721569,4.273992745068377,5.575260460224512,3.05,33763.08393957269,"52319 Derek Ports
Buckleyton, AL 80725",866142.183934873
3920,56231.16179588852,5.459845342454068,5.014916517281431,2.47,52657.03375395036,"427 Melendez Court Suite 745
South Misty, PW 59633-0548",946479.234861472
3921,73685.4036584111,8.91609294469722,6.291818147841385,3.05,36000.50602809293,"7178 Michael Key Apt. 038
Mccallmouth, MS 37873-8910",1798927.0976443526
3922,56247.30619000613,6.950313963017255,8.073189357574021,3.28,36910.3035344734,"53083 Russell Skyway
North Reginaldfurt, KS 45504",1289190.7626395207
3923,75289.63146563657,5.133139188233899,7.536935463584848,5.12,21667.43583672764,"5512 Foster Locks Suite 133
Thomasshire, SC 35874",1152046.592394497
3924,75302.08258044263,6.75932479047576,7.822847038209553,4.48,42382.75153235663,"63283 Simmons Meadows Apt. 194
North Amandaville, MO 55928",1640646.669835152
3925,61807.484931046565,5.6068589095405965,8.203353427829256,5.46,44586.72495403092,"876 Woods Circles
North Sarah, OK 34668",1270905.0203813943
3926,77733.7311864233,5.624500143734938,5.967832307070272,3.23,32074.57598618572,"672 Larson Ramp
Robertside, NC 16903",1236931.7282626638
3927,89808.62858843307,6.991199969849174,8.42881653869648,3.19,30847.091610259424,"114 Michael Wall Apt. 387
Lake Taylor, ND 17489",1961715.866692026
3928,69253.90435140714,6.187822917864303,8.513970633376156,3.44,22524.578480324013,"355 Zavala Field
South Josephview, GA 19634",1259733.6438110752
3929,97669.06449084358,6.888762610967638,6.7393794603525565,4.14,43203.27106033632,"0646 Martin Pass
Kimberlyberg, GU 73453",2102244.496777067
3930,79500.39894566813,8.554883547885876,6.160047887139227,3.29,32069.117412673408,"3622 David Junctions
Colleenfort, MP 98876-3794",1727982.9870259946
3931,81833.84152241106,5.666710987776705,6.305270066286028,2.43,25889.75459375014,"33897 David Avenue
Nicoleborough, AK 91150",1179992.288675164
3932,75342.97535290549,5.9866033793025135,7.279934744252478,6.37,42151.268862476514,"066 Keith Turnpike
South Rebeccahaven, AK 73792-2345",1540997.8864851487
3933,87853.84830089411,6.524727389381048,7.571808331249003,6.43,42302.260998047685,"22912 Taylor Island
Brianside, MA 36738-0637",1898668.843714463
3934,53042.22787373847,6.897184737258185,5.677937885619081,4.3,60300.84827879464,"687 Hart Keys
West Kenneth, FM 70173-8594",1222887.1208418093
3935,73658.1167403505,6.099712045962097,7.925387401343594,4.16,57646.39149662959,"8152 Medina Row
East Jennifer, FL 96460-5470",1864670.0740690704
3936,63312.805674677424,6.139115451621262,8.199615241424839,4.41,43230.35215795722,"87629 Shawn Crossing
North William, MN 71601-6188",1442632.5412265589
3937,44214.60123487136,5.156863738421661,7.342819909579407,3.1,49640.17222353487,"673 Valerie Landing Suite 523
New Williamborough, MN 06880",786430.8996307264
3938,61460.93949171628,6.682596211813,7.400037920098209,6.21,40814.928512838414,"0562 Kenneth Road
Port Joshua, FM 86787-9400",1327811.34262042
3939,70885.51170433697,7.489075380755159,5.401579141401541,4.13,39730.1575444799,"68634 Bowman Wall Apt. 657
South Lindsaystad, AL 23019",1246595.160288169
3940,72654.57335668003,6.1061640380571465,8.338978426383282,3.23,51456.15053320041,"USS Moore
FPO AP 39142",1813857.826361287
3941,55733.28682755253,5.8277226443767205,5.755619902362941,2.04,25676.38954871359,"0906 Chase Vista
Thomasfort, SC 65024-5929",639366.3655728735
3942,81980.58906112664,5.625005407732759,8.456793268818554,3.33,41393.5940246699,"79023 Ramirez Isle
East Jeffreyborough, CT 45650-3126",1570154.414183986
3943,77509.13779960971,6.120737115775242,7.350361720235046,5.46,18264.230047918754,"8788 Durham Meadow
New Ashley, ND 80433-7740",1322010.0566819045
3944,78146.85402436159,7.2590684323185934,6.332473050254059,3.13,30040.12652120112,"366 Olson Courts
Wongton, GU 39226",1622261.671857639
3945,48879.09809347219,6.157261016953299,8.040754515823135,3.39,30730.401511612446,"5220 Katherine Drives Suite 091
Haleyberg, VA 25994-8952",802274.128946526
3946,46991.78622067314,5.146227225440744,6.722626327667793,3.1,33234.57082770875,"8192 Roger Islands
West Vanessa, NC 85335-6851",674817.5428265561
3947,58968.028469052224,5.39432197958559,5.6887034796170495,4.22,50936.33085710342,"2248 Clark Tunnel
Jasonchester, OK 50154-3560",992622.769267206
3948,55909.322295153535,5.419562910682705,9.28985437225882,6.0,22355.23540666912,"66338 Novak Curve Suite 628
Taylorborough, OK 87142-6766",936368.9634048606
3949,78646.30867750822,4.084091884388019,7.768766156488804,4.4,17551.70638908532,"599 Vanessa Springs
West Kaitlinton, CA 56383-3070",920951.5682989664
3950,67384.00037347179,7.224280910928964,7.809918772115287,6.43,48918.055355945085,"9380 Kimberly Mission Apt. 786
Buckmouth, PW 12882-2996",1930344.4489087528
3951,64421.25067516483,7.382656310120988,5.105792852120161,4.14,42873.05020022469,"0724 Brown Plains Apt. 690
Johnmouth, VA 90102",1204103.0865989951
3952,65580.05596629345,4.632527413133984,6.5612042769579455,3.0,48220.31523342744,"140 Whitney Alley
Mccartyside, AZ 49843",924346.1648024168
3953,62639.159808276425,5.550184070769613,5.457060934698823,2.27,27812.685913765657,"4540 Henderson Canyon Apt. 901
Turnerton, GA 09258-6031",476971.4559427722
3954,55691.501384426185,4.5894104260706605,7.854195762814021,4.18,44019.21209645203,"7654 Kayla Parkways
Gomezstad, NH 48123",1051567.9457782458
3955,74881.59853450942,4.1259009198896965,8.457886906310472,5.11,60895.40816548508,"864 Aguilar Cape
Baldwinland, AK 57237",1501048.2038845343
3956,66449.93044210004,5.133480581883197,6.076763138825166,4.21,18725.606599726627,"022 Valdez Freeway
Shannonstad, MA 34534",891259.338362191
3957,59590.96529244685,6.891731041167128,5.736029404406763,2.03,24153.882522980137,"239 Anna Locks Suite 853
Lisaland, GA 31515-2260",774073.561854088
3958,63580.732884936064,5.9161993923364005,8.092067882565987,3.14,31080.727498021988,"613 Stephenson Motorway Suite 485
North Diane, TX 13834",979282.7630677487
3959,69266.0874272887,5.891946407315112,7.148313897069357,3.4,37180.500358543766,"3505 Daniel Landing
Ariasland, SD 52630-5212",1107159.7806059057
3960,67947.3974493343,7.097452090805351,6.920409265187439,4.38,35681.15262127569,"6376 Jackson Key
Jonesshire, AZ 55526",1336356.2325639816
3961,89760.91785636207,6.080595229682459,7.002023943967577,6.06,54061.258684089466,"25908 Jennifer Views Apt. 583
East Nicholasburgh, MI 59539",1919053.5269471323
3962,70850.13050242246,5.333909302432557,5.487903073420924,3.12,14731.9697575126,"621 Davis Green
Lake Stevenville, AS 41733-5352",635429.2305190088
3963,66684.34727165822,5.553655007484561,6.965764485559603,2.04,37226.30714989096,"8961 Guerra Motorway
Stephensburgh, AR 59803",1168574.665599605
3964,81107.8959990525,6.537477885910118,8.39101604066045,6.3,40936.98963551416,"Unit 9428 Box 9990
DPO AE 77397",1787324.5057527546
3965,63277.43084460835,6.9736747761955264,6.174081783878527,2.18,31713.154374868627,"162 Brown Mews
Port Hannah, PW 17556-2452",1097918.41234679
3966,60308.91265796148,3.6862869946461534,7.29409642401292,3.32,35971.47013457437,"54583 Zhang Corner
New Codyshire, NE 43091-1891",607858.9911712976
3967,75126.80507845552,8.00820950199639,7.84597120212392,5.09,36544.31858735668,"383 Joseph Road
Natashahaven, FM 16085",1742938.7760231788
3968,61602.03812755527,5.430074691298187,6.653459081153032,3.16,45188.13964346588,"88076 Cooper Station Apt. 476
Whiteland, MP 67794",1194191.8785113744
3969,77158.16600634957,5.727120467736001,7.668465840741894,6.45,28713.931518066616,"5486 Conley Islands
Heathfort, SD 91390-8070",1290043.366614489
3970,62587.11978314113,6.497515770438057,8.409296295028742,3.21,38345.36060920412,"3130 Richard Avenue Suite 698
Johnton, AK 63265-5152",1227659.7722645034
3971,55076.072219565925,5.955041901235184,6.499696377130271,4.06,23794.9517800567,"541 Baldwin Orchard Apt. 917
Neilland, IL 40407",650939.2066718516
3972,78010.92037895907,6.924538814010974,8.210602123066517,4.42,44157.28658585619,"192 Cynthia Spur Apt. 089
Lake Rachelburgh, MO 57053-1155",1822987.8197245805
3973,69342.70683990403,5.804686752456644,7.805903702425885,3.36,37082.37421891178,"18067 Williams Roads Suite 683
South Christineton, CO 76227",1400104.8707602615
